"lon","lat","x","y"
-120.64,35.138,1.6833e+05,3.8944e+06
-120.64,35.137,1.6832e+05,3.8943e+06
-120.64,35.136,1.6832e+05,3.8942e+06
-120.64,35.136,1.6832e+05,3.8942e+06
-120.64,35.136,1.6832e+05,3.8942e+06
-120.64,35.135,1.6831e+05,3.8941e+06
-120.64,35.134,1.6831e+05,3.894e+06
-120.64,35.133,1.6831e+05,3.8939e+06
-120.64,35.133,1.6831e+05,3.8939e+06
-120.64,35.131,1.683e+05,3.8936e+06
-120.64,35.128,1.6829e+05,3.8933e+06
-120.64,35.126,1.6828e+05,3.8931e+06
-120.64,35.125,1.6827e+05,3.893e+06
-120.64,35.123,1.6827e+05,3.8928e+06
-120.64,35.122,1.6826e+05,3.8926e+06
-120.64,35.121,1.6826e+05,3.8925e+06
-120.64,35.119,1.6825e+05,3.8923e+06
-120.63,35.118,1.6916e+05,3.8922e+06
-120.63,35.117,1.6915e+05,3.8921e+06
-120.63,35.117,1.6915e+05,3.8921e+06
-120.63,35.115,1.6915e+05,3.8918e+06
-120.63,35.114,1.6914e+05,3.8917e+06
-120.63,35.112,1.6913e+05,3.8915e+06
-120.63,35.111,1.6913e+05,3.8914e+06
-120.63,35.11,1.6912e+05,3.8913e+06
-120.63,35.109,1.6912e+05,3.8912e+06
-120.63,35.108,1.6912e+05,3.8911e+06
-120.63,35.106,1.6911e+05,3.8908e+06
-120.63,35.105,1.691e+05,3.8907e+06
-120.63,35.105,1.691e+05,3.8907e+06
-120.63,35.104,1.691e+05,3.8906e+06
-120.63,35.1,1.6908e+05,3.8902e+06
-120.63,35.097,1.6907e+05,3.8898e+06
-120.63,35.092,1.6905e+05,3.8893e+06
-120.63,35.09,1.6904e+05,3.8891e+06
-120.63,35.09,1.6904e+05,3.8891e+06
-120.63,35.078,1.69e+05,3.8877e+06
-120.63,35.074,1.6898e+05,3.8873e+06
-120.63,35.072,1.6897e+05,3.8871e+06
-120.63,35.071,1.6897e+05,3.8869e+06
-120.63,35.068,1.6895e+05,3.8866e+06
-120.63,35.067,1.6895e+05,3.8865e+06
-120.63,35.062,1.6893e+05,3.8859e+06
-120.63,35.061,1.6893e+05,3.8858e+06
-120.63,35.054,1.689e+05,3.8851e+06
-120.63,35.053,1.6889e+05,3.8849e+06
-120.63,35.051,1.6889e+05,3.8847e+06
-120.63,35.05,1.6888e+05,3.8846e+06
-120.63,35.048,1.6887e+05,3.8844e+06
-120.63,35.047,1.6887e+05,3.8843e+06
-120.63,35.043,1.6885e+05,3.8838e+06
-120.63,35.042,1.6885e+05,3.8837e+06
-120.63,35.037,1.6883e+05,3.8832e+06
-120.64,35.036,1.6791e+05,3.8831e+06
-120.64,35.032,1.679e+05,3.8827e+06
-120.64,35.031,1.6789e+05,3.8825e+06
-120.64,35.024,1.6786e+05,3.8818e+06
-120.64,35.023,1.6786e+05,3.8817e+06
-120.64,35.023,1.6786e+05,3.8817e+06
-120.64,35.022,1.6786e+05,3.8815e+06
-120.64,35.02,1.6785e+05,3.8813e+06
-120.64,35.018,1.6784e+05,3.8811e+06
-120.64,35.017,1.6784e+05,3.881e+06
-120.64,35.015,1.6783e+05,3.8808e+06
-120.64,35.014,1.6782e+05,3.8807e+06
-120.64,35.012,1.6782e+05,3.8804e+06
-120.64,35.011,1.6781e+05,3.8803e+06
-120.64,35.008,1.678e+05,3.88e+06
-120.64,35.007,1.678e+05,3.8799e+06
-120.64,35.004,1.6778e+05,3.8795e+06
-120.64,35.004,1.6778e+05,3.8795e+06
-120.64,35,1.6777e+05,3.8791e+06
-120.64,35,1.6777e+05,3.8791e+06
NaN,NaN,NaN,NaN
-114.64,35.574,7.1386e+05,3.9393e+06
-114.64,35.568,7.1387e+05,3.9386e+06
-114.63,35.563,7.1479e+05,3.9381e+06
-114.63,35.557,7.1481e+05,3.9374e+06
-114.63,35.552,7.1482e+05,3.9368e+06
-114.63,35.546,7.1484e+05,3.9362e+06
-114.63,35.54,7.1486e+05,3.9355e+06
-114.63,35.535,7.1487e+05,3.935e+06
-114.64,35.532,7.1397e+05,3.9346e+06
-114.65,35.529,7.1307e+05,3.9342e+06
-114.65,35.525,7.1308e+05,3.9338e+06
-114.65,35.521,7.1309e+05,3.9334e+06
-114.66,35.515,7.122e+05,3.9327e+06
-114.66,35.509,7.1222e+05,3.932e+06
-114.65,35.504,7.1314e+05,3.9315e+06
-114.65,35.499,7.1315e+05,3.9309e+06
-114.65,35.494,7.1316e+05,3.9304e+06
-114.65,35.49,7.1317e+05,3.9299e+06
-114.64,35.486,7.1409e+05,3.9295e+06
-114.64,35.481,7.1411e+05,3.9289e+06
-114.64,35.477,7.1412e+05,3.9285e+06
-114.63,35.474,7.1503e+05,3.9282e+06
-114.63,35.47,7.1504e+05,3.9277e+06
-114.63,35.466,7.1505e+05,3.9273e+06
-114.62,35.462,7.1597e+05,3.9269e+06
-114.62,35.458,7.1598e+05,3.9264e+06
-114.62,35.454,7.1599e+05,3.926e+06
-114.61,35.449,7.1691e+05,3.9255e+06
-114.61,35.445,7.1692e+05,3.925e+06
-114.61,35.441,7.1694e+05,3.9246e+06
-114.61,35.436,7.1695e+05,3.924e+06
-114.6,35.431,7.1787e+05,3.9235e+06
-114.6,35.426,7.1788e+05,3.9229e+06
-114.6,35.421,7.179e+05,3.9224e+06
-114.6,35.416,7.1791e+05,3.9218e+06
-114.6,35.411,7.1792e+05,3.9213e+06
-114.6,35.405,7.1794e+05,3.9206e+06
-114.6,35.399,7.1796e+05,3.9199e+06
-114.6,35.394,7.1797e+05,3.9194e+06
-114.59,35.388,7.1889e+05,3.9187e+06
-114.59,35.383,7.1891e+05,3.9182e+06
-114.59,35.378,7.1892e+05,3.9176e+06
-114.59,35.373,7.1894e+05,3.9171e+06
-114.59,35.369,7.1895e+05,3.9166e+06
-114.58,35.364,7.1987e+05,3.9161e+06
-114.58,35.359,7.1988e+05,3.9155e+06
-114.58,35.354,7.199e+05,3.915e+06
-114.58,35.348,7.1991e+05,3.9143e+06
-114.58,35.343,7.1993e+05,3.9138e+06
-114.59,35.343,7.1902e+05,3.9137e+06
-114.59,35.346,7.1901e+05,3.9141e+06
-114.6,35.351,7.1809e+05,3.9146e+06
-114.6,35.356,7.1807e+05,3.9152e+06
-114.6,35.36,7.1806e+05,3.9156e+06
-114.6,35.365,7.1805e+05,3.9162e+06
-114.61,35.369,7.1713e+05,3.9166e+06
-114.61,35.373,7.1712e+05,3.917e+06
-114.61,35.377,7.1711e+05,3.9175e+06
-114.62,35.382,7.1619e+05,3.918e+06
-114.62,35.385,7.1618e+05,3.9183e+06
-114.62,35.388,7.1617e+05,3.9187e+06
-114.63,35.391,7.1525e+05,3.919e+06
-114.63,35.395,7.1524e+05,3.9194e+06
-114.64,35.398,7.1433e+05,3.9197e+06
-114.64,35.402,7.1432e+05,3.9202e+06
-114.65,35.405,7.134e+05,3.9205e+06
-114.65,35.409,7.1339e+05,3.9209e+06
-114.65,35.412,7.1338e+05,3.9213e+06
-114.66,35.416,7.1246e+05,3.9217e+06
-114.66,35.419,7.1245e+05,3.922e+06
-114.66,35.424,7.1244e+05,3.9226e+06
-114.67,35.428,7.1152e+05,3.923e+06
-114.67,35.433,7.1151e+05,3.9236e+06
-114.67,35.44,7.1149e+05,3.9243e+06
-114.67,35.446,7.1148e+05,3.925e+06
-114.67,35.452,7.1146e+05,3.9257e+06
-114.67,35.459,7.1144e+05,3.9264e+06
-114.67,35.466,7.1142e+05,3.9272e+06
-114.67,35.472,7.1141e+05,3.9279e+06
-114.67,35.477,7.1139e+05,3.9284e+06
-114.67,35.482,7.1138e+05,3.929e+06
-114.67,35.487,7.1137e+05,3.9295e+06
-114.68,35.491,7.1045e+05,3.93e+06
-114.68,35.496,7.1044e+05,3.9305e+06
-114.68,35.501,7.1042e+05,3.9311e+06
-114.68,35.507,7.1041e+05,3.9317e+06
-114.68,35.513,7.1039e+05,3.9324e+06
-114.68,35.52,7.1037e+05,3.9332e+06
-114.68,35.526,7.1036e+05,3.9339e+06
-114.67,35.531,7.1125e+05,3.9344e+06
-114.67,35.536,7.1124e+05,3.935e+06
-114.67,35.539,7.1123e+05,3.9353e+06
-114.66,35.543,7.1213e+05,3.9358e+06
-114.66,35.547,7.1212e+05,3.9362e+06
-114.66,35.552,7.121e+05,3.9368e+06
-114.66,35.558,7.1209e+05,3.9374e+06
-114.66,35.563,7.1208e+05,3.938e+06
-114.66,35.568,7.1206e+05,3.9386e+06
-114.66,35.573,7.1205e+05,3.9391e+06
-114.66,35.578,7.1204e+05,3.9397e+06
-114.66,35.583,7.1202e+05,3.9402e+06
-114.66,35.589,7.1201e+05,3.9409e+06
-114.66,35.593,7.12e+05,3.9413e+06
-114.66,35.599,7.1198e+05,3.942e+06
-114.66,35.604,7.1197e+05,3.9425e+06
-114.66,35.608,7.1196e+05,3.943e+06
-114.65,35.613,7.1285e+05,3.9436e+06
-114.65,35.618,7.1284e+05,3.9441e+06
-114.65,35.623,7.1282e+05,3.9447e+06
-114.64,35.62,7.1374e+05,3.9444e+06
-114.64,35.615,7.1375e+05,3.9438e+06
-114.64,35.609,7.1377e+05,3.9431e+06
-114.64,35.602,7.1378e+05,3.9424e+06
-114.64,35.596,7.138e+05,3.9417e+06
-114.64,35.591,7.1381e+05,3.9411e+06
-114.64,35.586,7.1383e+05,3.9406e+06
-114.64,35.581,7.1384e+05,3.94e+06
-114.64,35.574,7.1386e+05,3.9393e+06
NaN,NaN,NaN,NaN
-113.76,36,7.9206e+05,3.9888e+06
-113.76,35.998,7.9207e+05,3.9886e+06
-113.75,35.993,7.9299e+05,3.9881e+06
-113.75,35.989,7.93e+05,3.9876e+06
-113.75,35.985,7.9302e+05,3.9872e+06
-113.75,35.981,7.9303e+05,3.9867e+06
-113.74,35.978,7.9395e+05,3.9864e+06
-113.74,35.974,7.9396e+05,3.986e+06
-113.73,35.972,7.9487e+05,3.9858e+06
-113.73,35.968,7.9489e+05,3.9853e+06
-113.72,35.964,7.958e+05,3.9849e+06
-113.72,35.959,7.9582e+05,3.9844e+06
-113.72,35.955,7.9584e+05,3.9839e+06
-113.71,35.952,7.9675e+05,3.9836e+06
-113.71,35.95,7.9676e+05,3.9834e+06
-113.7,35.947,7.9767e+05,3.9831e+06
-113.7,35.942,7.9769e+05,3.9826e+06
-113.7,35.937,7.9771e+05,3.982e+06
-113.7,35.931,7.9773e+05,3.9813e+06
-113.7,35.925,7.9775e+05,3.9807e+06
-113.7,35.919,7.9778e+05,3.98e+06
-113.7,35.914,7.978e+05,3.9794e+06
-113.69,35.909,7.9872e+05,3.9789e+06
-113.69,35.904,7.9874e+05,3.9784e+06
-113.69,35.9,7.9875e+05,3.9779e+06
-113.69,35.896,7.9877e+05,3.9775e+06
-113.68,35.892,7.9968e+05,3.9771e+06
-113.68,35.888,7.997e+05,3.9766e+06
-113.67,35.885,8.0061e+05,3.9763e+06
-113.67,35.881,8.0063e+05,3.9759e+06
-113.66,35.878,8.0154e+05,3.9756e+06
-113.66,35.875,8.0155e+05,3.9752e+06
-113.66,35.871,8.0157e+05,3.9748e+06
-113.65,35.868,8.0248e+05,3.9745e+06
-113.65,35.865,8.025e+05,3.9742e+06
-113.64,35.861,8.0341e+05,3.9737e+06
-113.64,35.858,8.0343e+05,3.9734e+06
-113.64,35.854,8.0344e+05,3.973e+06
-113.63,35.849,8.0436e+05,3.9724e+06
-113.63,35.843,8.0439e+05,3.9718e+06
-113.63,35.838,8.0441e+05,3.9712e+06
-113.63,35.833,8.0442e+05,3.9707e+06
-113.63,35.828,8.0444e+05,3.9701e+06
-113.63,35.824,8.0446e+05,3.9697e+06
-113.64,35.822,8.0356e+05,3.9694e+06
-113.65,35.824,8.0265e+05,3.9696e+06
-113.65,35.829,8.0263e+05,3.9702e+06
-113.65,35.834,8.0261e+05,3.9707e+06
-113.65,35.839,8.0259e+05,3.9713e+06
-113.65,35.843,8.0258e+05,3.9717e+06
-113.66,35.845,8.0167e+05,3.9719e+06
-113.67,35.847,8.0076e+05,3.9721e+06
-113.68,35.848,7.9985e+05,3.9722e+06
-113.68,35.852,7.9983e+05,3.9726e+06
-113.67,35.856,8.0072e+05,3.9731e+06
-113.67,35.858,8.0072e+05,3.9733e+06
-113.67,35.862,8.007e+05,3.9738e+06
-113.67,35.867,8.0068e+05,3.9743e+06
-113.67,35.869,8.0067e+05,3.9745e+06
-113.68,35.871,7.9976e+05,3.9747e+06
-113.69,35.873,7.9885e+05,3.9749e+06
-113.7,35.874,7.9795e+05,3.975e+06
-113.7,35.877,7.9793e+05,3.9753e+06
-113.71,35.879,7.9702e+05,3.9755e+06
-113.71,35.882,7.9701e+05,3.9759e+06
-113.72,35.887,7.9609e+05,3.9764e+06
-113.71,35.893,7.9697e+05,3.9771e+06
-113.71,35.898,7.9695e+05,3.9776e+06
-113.71,35.903,7.9693e+05,3.9782e+06
-113.71,35.909,7.9691e+05,3.9789e+06
-113.71,35.914,7.9689e+05,3.9794e+06
-113.71,35.92,7.9687e+05,3.9801e+06
-113.71,35.925,7.9685e+05,3.9806e+06
-113.71,35.931,7.9683e+05,3.9813e+06
-113.72,35.935,7.9591e+05,3.9817e+06
-113.72,35.939,7.959e+05,3.9822e+06
-113.72,35.944,7.9588e+05,3.9827e+06
-113.73,35.949,7.9496e+05,3.9832e+06
-113.73,35.952,7.9495e+05,3.9836e+06
-113.74,35.955,7.9403e+05,3.9839e+06
-113.74,35.958,7.9402e+05,3.9842e+06
-113.75,35.96,7.9311e+05,3.9844e+06
-113.75,35.961,7.9311e+05,3.9845e+06
-113.76,35.965,7.9219e+05,3.9849e+06
-113.76,35.969,7.9218e+05,3.9854e+06
-113.77,35.973,7.9126e+05,3.9858e+06
-113.77,35.977,7.9124e+05,3.9862e+06
-113.77,35.982,7.9123e+05,3.9868e+06
-113.77,35.988,7.912e+05,3.9874e+06
-113.77,35.995,7.9118e+05,3.9882e+06
-113.77,36,7.9116e+05,3.9888e+06
NaN,NaN,NaN,NaN
-120.64,35,1.6777e+05,3.8791e+06
-120.64,34.996,1.6775e+05,3.8787e+06
-120.64,34.994,1.6774e+05,3.8784e+06
-120.64,34.993,1.6774e+05,3.8783e+06
-120.65,34.993,1.6683e+05,3.8784e+06
-120.65,34.989,1.6681e+05,3.8779e+06
-120.65,34.989,1.6681e+05,3.8779e+06
-120.65,34.987,1.668e+05,3.8777e+06
-120.65,34.986,1.668e+05,3.8776e+06
-120.65,34.985,1.6679e+05,3.8775e+06
-120.65,34.985,1.6679e+05,3.8775e+06
-120.65,34.984,1.6679e+05,3.8774e+06
-120.65,34.982,1.6678e+05,3.8771e+06
-120.65,34.981,1.6678e+05,3.877e+06
-120.65,34.981,1.6678e+05,3.877e+06
-120.65,34.98,1.6677e+05,3.8769e+06
-120.65,34.979,1.6677e+05,3.8768e+06
-120.65,34.978,1.6676e+05,3.8767e+06
-120.65,34.977,1.6676e+05,3.8766e+06
-120.65,34.976,1.6676e+05,3.8765e+06
-120.65,34.976,1.6676e+05,3.8765e+06
-120.65,34.974,1.6675e+05,3.8762e+06
-120.65,34.972,1.6674e+05,3.876e+06
-120.65,34.971,1.6674e+05,3.8759e+06
-120.65,34.97,1.6673e+05,3.8758e+06
-120.65,34.969,1.6673e+05,3.8757e+06
-120.65,34.968,1.6672e+05,3.8756e+06
-120.65,34.965,1.6671e+05,3.8753e+06
-120.65,34.965,1.6671e+05,3.8753e+06
-120.65,34.964,1.6671e+05,3.8751e+06
-120.65,34.964,1.6671e+05,3.8751e+06
-120.65,34.963,1.667e+05,3.875e+06
-120.65,34.961,1.667e+05,3.8748e+06
-120.66,34.961,1.6578e+05,3.8748e+06
-120.66,34.96,1.6578e+05,3.8747e+06
-120.66,34.959,1.6577e+05,3.8746e+06
-120.66,34.959,1.6577e+05,3.8746e+06
-120.66,34.957,1.6577e+05,3.8744e+06
-120.66,34.956,1.6576e+05,3.8743e+06
-120.66,34.955,1.6576e+05,3.8742e+06
-120.66,34.955,1.6576e+05,3.8742e+06
-120.66,34.953,1.6575e+05,3.874e+06
-120.66,34.952,1.6575e+05,3.8738e+06
-120.66,34.951,1.6574e+05,3.8737e+06
-120.66,34.95,1.6574e+05,3.8736e+06
-120.66,34.95,1.6574e+05,3.8736e+06
-120.66,34.949,1.6573e+05,3.8735e+06
-120.66,34.947,1.6572e+05,3.8733e+06
-120.66,34.947,1.6572e+05,3.8733e+06
-120.66,34.946,1.6572e+05,3.8732e+06
-120.66,34.944,1.6571e+05,3.873e+06
-120.66,34.944,1.6571e+05,3.873e+06
-120.66,34.943,1.6571e+05,3.8728e+06
-120.66,34.942,1.657e+05,3.8727e+06
-120.66,34.94,1.657e+05,3.8725e+06
-120.66,34.939,1.6569e+05,3.8724e+06
-120.66,34.938,1.6569e+05,3.8723e+06
-120.66,34.938,1.6569e+05,3.8723e+06
-120.66,34.936,1.6568e+05,3.8721e+06
-120.66,34.936,1.6568e+05,3.8721e+06
-120.66,34.935,1.6568e+05,3.872e+06
-120.66,34.934,1.6567e+05,3.8718e+06
-120.67,34.934,1.6476e+05,3.8719e+06
-120.67,34.934,1.6476e+05,3.8719e+06
-120.67,34.934,1.6476e+05,3.8719e+06
-120.67,34.931,1.6475e+05,3.8715e+06
-120.67,34.931,1.6475e+05,3.8715e+06
-120.67,34.931,1.6475e+05,3.8715e+06
-120.67,34.93,1.6474e+05,3.8714e+06
-120.67,34.929,1.6474e+05,3.8713e+06
-120.67,34.929,1.6474e+05,3.8713e+06
-120.67,34.928,1.6473e+05,3.8712e+06
-120.67,34.928,1.6473e+05,3.8712e+06
-120.67,34.927,1.6473e+05,3.8711e+06
-120.67,34.926,1.6473e+05,3.871e+06
-120.66,34.926,1.6564e+05,3.871e+06
-120.66,34.926,1.6564e+05,3.871e+06
-120.66,34.926,1.6564e+05,3.871e+06
-120.67,34.925,1.6472e+05,3.8709e+06
-120.67,34.922,1.6471e+05,3.8705e+06
-120.67,34.921,1.6471e+05,3.8704e+06
-120.67,34.919,1.647e+05,3.8702e+06
-120.67,34.918,1.6469e+05,3.8701e+06
-120.67,34.918,1.6469e+05,3.8701e+06
-120.67,34.917,1.6469e+05,3.87e+06
-120.67,34.915,1.6468e+05,3.8698e+06
-120.67,34.913,1.6467e+05,3.8695e+06
-120.67,34.912,1.6467e+05,3.8694e+06
-120.67,34.91,1.6466e+05,3.8692e+06
-120.67,34.909,1.6466e+05,3.8691e+06
-120.67,34.908,1.6465e+05,3.869e+06
-120.67,34.908,1.6465e+05,3.869e+06
-120.67,34.906,1.6464e+05,3.8688e+06
-120.67,34.904,1.6464e+05,3.8685e+06
-120.67,34.903,1.6463e+05,3.8684e+06
-120.67,34.903,1.6463e+05,3.8684e+06
-120.67,34.903,1.6463e+05,3.8684e+06
-120.67,34.901,1.6462e+05,3.8682e+06
-120.67,34.901,1.6462e+05,3.8682e+06
-120.67,34.9,1.6462e+05,3.8681e+06
-120.67,34.9,1.6462e+05,3.8681e+06
-120.66,34.9,1.6553e+05,3.8681e+06
-120.66,34.9,1.6553e+05,3.8681e+06
-120.66,34.9,1.6553e+05,3.8681e+06
-120.66,34.901,1.6554e+05,3.8682e+06
-120.66,34.901,1.6554e+05,3.8682e+06
-120.66,34.901,1.6554e+05,3.8682e+06
-120.65,34.9,1.6645e+05,3.868e+06
-120.65,34.9,1.6645e+05,3.868e+06
-120.65,34.9,1.6645e+05,3.868e+06
-120.65,34.9,1.6645e+05,3.868e+06
-120.65,34.899,1.6644e+05,3.8679e+06
-120.65,34.898,1.6644e+05,3.8678e+06
-120.65,34.897,1.6644e+05,3.8677e+06
-120.65,34.894,1.6642e+05,3.8674e+06
-120.64,34.893,1.6733e+05,3.8672e+06
-120.64,34.891,1.6733e+05,3.867e+06
-120.64,34.89,1.6732e+05,3.8669e+06
-120.64,34.89,1.6732e+05,3.8669e+06
-120.64,34.889,1.6732e+05,3.8668e+06
-120.64,34.888,1.6731e+05,3.8667e+06
-120.64,34.887,1.6731e+05,3.8666e+06
-120.64,34.887,1.6731e+05,3.8666e+06
-120.64,34.886,1.6731e+05,3.8665e+06
-120.64,34.884,1.673e+05,3.8662e+06
-120.64,34.881,1.6729e+05,3.8659e+06
-120.64,34.88,1.6728e+05,3.8658e+06
-120.64,34.88,1.6728e+05,3.8658e+06
-120.64,34.88,1.6728e+05,3.8658e+06
-120.64,34.879,1.6728e+05,3.8657e+06
-120.64,34.879,1.6728e+05,3.8657e+06
-120.64,34.878,1.6727e+05,3.8656e+06
-120.64,34.878,1.6727e+05,3.8656e+06
-120.63,34.877,1.6818e+05,3.8654e+06
-120.63,34.876,1.6818e+05,3.8653e+06
-120.63,34.876,1.6818e+05,3.8653e+06
-120.63,34.876,1.6818e+05,3.8653e+06
-120.63,34.874,1.6817e+05,3.8651e+06
-120.63,34.874,1.6817e+05,3.8651e+06
-120.63,34.873,1.6817e+05,3.865e+06
-120.63,34.872,1.6816e+05,3.8649e+06
-120.63,34.873,1.6817e+05,3.865e+06
-120.63,34.871,1.6816e+05,3.8648e+06
-120.62,34.87,1.6907e+05,3.8646e+06
-120.62,34.87,1.6907e+05,3.8646e+06
-120.62,34.87,1.6907e+05,3.8646e+06
-120.62,34.869,1.6907e+05,3.8645e+06
-120.62,34.868,1.6906e+05,3.8644e+06
-120.62,34.869,1.6907e+05,3.8645e+06
-120.62,34.868,1.6906e+05,3.8644e+06
-120.62,34.867,1.6906e+05,3.8643e+06
-120.62,34.864,1.6905e+05,3.8639e+06
-120.62,34.863,1.6904e+05,3.8638e+06
-120.61,34.863,1.6996e+05,3.8638e+06
-120.61,34.862,1.6995e+05,3.8637e+06
-120.61,34.862,1.6995e+05,3.8637e+06
-120.61,34.861,1.6995e+05,3.8636e+06
-120.61,34.861,1.6995e+05,3.8636e+06
-120.61,34.86,1.6995e+05,3.8635e+06
-120.61,34.859,1.6994e+05,3.8634e+06
-120.61,34.858,1.6994e+05,3.8632e+06
-120.61,34.858,1.6994e+05,3.8632e+06
-120.61,34.857,1.6993e+05,3.8631e+06
-120.61,34.856,1.6993e+05,3.863e+06
-120.61,34.856,1.6993e+05,3.863e+06
-120.61,34.855,1.6993e+05,3.8629e+06
-120.61,34.852,1.6991e+05,3.8626e+06
-120.61,34.852,1.6991e+05,3.8626e+06
-120.61,34.851,1.6991e+05,3.8625e+06
-120.61,34.85,1.6991e+05,3.8624e+06
-120.61,34.848,1.699e+05,3.8621e+06
-120.61,34.847,1.6989e+05,3.862e+06
-120.61,34.847,1.6989e+05,3.862e+06
-120.61,34.845,1.6989e+05,3.8618e+06
-120.61,34.843,1.6988e+05,3.8616e+06
-120.61,34.842,1.6987e+05,3.8615e+06
-120.61,34.841,1.6987e+05,3.8614e+06
-120.61,34.838,1.6986e+05,3.861e+06
-120.61,34.838,1.6986e+05,3.861e+06
-120.61,34.837,1.6985e+05,3.8609e+06
-120.61,34.837,1.6985e+05,3.8609e+06
-120.61,34.835,1.6985e+05,3.8607e+06
-120.61,34.834,1.6984e+05,3.8606e+06
-120.61,34.832,1.6983e+05,3.8604e+06
-120.62,34.831,1.6891e+05,3.8603e+06
-120.62,34.829,1.6891e+05,3.8601e+06
-120.62,34.828,1.689e+05,3.8599e+06
-120.62,34.825,1.6889e+05,3.8596e+06
-120.62,34.824,1.6889e+05,3.8595e+06
-120.62,34.822,1.6888e+05,3.8593e+06
-120.62,34.821,1.6887e+05,3.8592e+06
-120.62,34.821,1.6887e+05,3.8592e+06
-120.62,34.82,1.6887e+05,3.8591e+06
-120.62,34.819,1.6887e+05,3.8589e+06
-120.62,34.818,1.6886e+05,3.8588e+06
-120.62,34.818,1.6886e+05,3.8588e+06
-120.62,34.817,1.6886e+05,3.8587e+06
-120.62,34.816,1.6885e+05,3.8586e+06
-120.62,34.815,1.6885e+05,3.8585e+06
-120.62,34.813,1.6884e+05,3.8583e+06
-120.62,34.812,1.6884e+05,3.8582e+06
-120.62,34.811,1.6883e+05,3.8581e+06
-120.62,34.809,1.6883e+05,3.8578e+06
-120.62,34.808,1.6882e+05,3.8577e+06
-120.62,34.806,1.6881e+05,3.8575e+06
-120.62,34.803,1.688e+05,3.8572e+06
-120.62,34.803,1.688e+05,3.8572e+06
-120.62,34.803,1.688e+05,3.8572e+06
-120.62,34.802,1.688e+05,3.8571e+06
-120.62,34.8,1.6879e+05,3.8568e+06
-120.62,34.799,1.6879e+05,3.8567e+06
-120.62,34.798,1.6878e+05,3.8566e+06
-120.62,34.797,1.6878e+05,3.8565e+06
-120.62,34.796,1.6877e+05,3.8564e+06
-120.62,34.795,1.6877e+05,3.8563e+06
-120.62,34.794,1.6877e+05,3.8562e+06
-120.62,34.792,1.6876e+05,3.856e+06
-120.63,34.791,1.6784e+05,3.8559e+06
-120.63,34.79,1.6783e+05,3.8558e+06
-120.63,34.79,1.6783e+05,3.8558e+06
-120.63,34.788,1.6783e+05,3.8555e+06
-120.63,34.788,1.6783e+05,3.8555e+06
-120.63,34.787,1.6782e+05,3.8554e+06
-120.63,34.787,1.6782e+05,3.8554e+06
-120.63,34.786,1.6782e+05,3.8553e+06
-120.63,34.784,1.6781e+05,3.8551e+06
-120.63,34.782,1.678e+05,3.8549e+06
-120.63,34.782,1.678e+05,3.8549e+06
-120.63,34.781,1.678e+05,3.8548e+06
-120.63,34.78,1.6779e+05,3.8547e+06
-120.63,34.78,1.6779e+05,3.8547e+06
-120.63,34.779,1.6779e+05,3.8545e+06
-120.63,34.778,1.6779e+05,3.8544e+06
-120.63,34.778,1.6779e+05,3.8544e+06
-120.63,34.777,1.6778e+05,3.8543e+06
-120.63,34.777,1.6778e+05,3.8543e+06
-120.63,34.776,1.6778e+05,3.8542e+06
-120.63,34.775,1.6777e+05,3.8541e+06
-120.63,34.775,1.6777e+05,3.8541e+06
-120.63,34.774,1.6777e+05,3.854e+06
-120.63,34.774,1.6777e+05,3.854e+06
-120.63,34.773,1.6777e+05,3.8539e+06
-120.63,34.772,1.6776e+05,3.8538e+06
-120.63,34.77,1.6775e+05,3.8535e+06
-120.63,34.769,1.6775e+05,3.8534e+06
-120.64,34.768,1.6683e+05,3.8534e+06
-120.64,34.766,1.6682e+05,3.8531e+06
-120.64,34.764,1.6681e+05,3.8529e+06
-120.64,34.763,1.6681e+05,3.8528e+06
-120.64,34.761,1.668e+05,3.8526e+06
-120.64,34.76,1.668e+05,3.8525e+06
-120.64,34.759,1.6679e+05,3.8524e+06
-120.64,34.758,1.6679e+05,3.8522e+06
-120.64,34.758,1.6679e+05,3.8522e+06
-120.64,34.756,1.6678e+05,3.852e+06
-120.64,34.756,1.6678e+05,3.852e+06
-120.64,34.755,1.6678e+05,3.8519e+06
-120.64,34.753,1.6677e+05,3.8517e+06
-120.63,34.753,1.6769e+05,3.8517e+06
-120.63,34.753,1.6769e+05,3.8517e+06
-120.63,34.751,1.6768e+05,3.8514e+06
-120.63,34.749,1.6767e+05,3.8512e+06
-120.63,34.749,1.6767e+05,3.8512e+06
-120.63,34.748,1.6767e+05,3.8511e+06
-120.63,34.748,1.6767e+05,3.8511e+06
-120.63,34.747,1.6766e+05,3.851e+06
-120.63,34.746,1.6766e+05,3.8509e+06
-120.63,34.745,1.6765e+05,3.8508e+06
-120.63,34.744,1.6765e+05,3.8507e+06
-120.63,34.743,1.6765e+05,3.8505e+06
-120.63,34.742,1.6764e+05,3.8504e+06
-120.63,34.742,1.6764e+05,3.8504e+06
-120.63,34.741,1.6764e+05,3.8503e+06
-120.63,34.741,1.6764e+05,3.8503e+06
-120.63,34.739,1.6763e+05,3.8501e+06
-120.63,34.737,1.6762e+05,3.8499e+06
-120.63,34.737,1.6762e+05,3.8499e+06
-120.62,34.737,1.6854e+05,3.8498e+06
-120.62,34.736,1.6853e+05,3.8497e+06
-120.62,34.735,1.6853e+05,3.8496e+06
