"lon","lat","x","y"
NaN,NaN,NaN,NaN
-120.48,41.102,2.0775e+05,4.5559e+06
-120.48,41.102,2.0775e+05,4.5559e+06
NaN,NaN,NaN,NaN
-120.48,41.102,2.0775e+05,4.5559e+06
-120.48,41.101,2.0775e+05,4.5558e+06
NaN,NaN,NaN,NaN
-121.31,41.082,1.3792e+05,4.5568e+06
-121.3,41.081,1.3876e+05,4.5567e+06
-121.29,41.077,1.3958e+05,4.5562e+06
-121.29,41.075,1.3957e+05,4.556e+06
-121.28,41.059,1.4032e+05,4.5541e+06
-121.28,41.042,1.4023e+05,4.5523e+06
-121.28,41.041,1.4022e+05,4.5521e+06
NaN,NaN,NaN,NaN
-121.31,41.082,1.3792e+05,4.5568e+06
-121.3,41.077,1.3874e+05,4.5562e+06
-121.3,41.069,1.3869e+05,4.5553e+06
-121.3,41.056,1.3862e+05,4.5539e+06
NaN,NaN,NaN,NaN
-121.08,41.082,1.5725e+05,4.5559e+06
-121.07,41.069,1.5802e+05,4.5544e+06
-121.06,41.053,1.5878e+05,4.5526e+06
-121.06,41.05,1.5877e+05,4.5523e+06
-121.06,41.048,1.5876e+05,4.552e+06
NaN,NaN,NaN,NaN
-121.32,41.077,1.3706e+05,4.5563e+06
-121.31,41.072,1.3787e+05,4.5557e+06
-121.31,41.056,1.3778e+05,4.5539e+06
-121.31,41.053,1.3777e+05,4.5536e+06
-121.31,41.047,1.3773e+05,4.5529e+06
NaN,NaN,NaN,NaN
-121.62,41.068,1.1179e+05,4.5566e+06
-121.62,41.065,1.1177e+05,4.5563e+06
-121.62,41.057,1.1173e+05,4.5554e+06
-121.61,41.049,1.1252e+05,4.5544e+06
NaN,NaN,NaN,NaN
-120.45,41.075,2.1015e+05,4.5528e+06
-120.43,41.06,2.1177e+05,4.5511e+06
-120.42,41.048,2.1256e+05,4.5497e+06
-120.4,41.025,2.1414e+05,4.5471e+06
-120.39,41.007,2.149e+05,4.5451e+06
-120.38,40.994,2.1569e+05,4.5436e+06
NaN,NaN,NaN,NaN
-121.18,41.066,1.4876e+05,4.5545e+06
-121.18,41.058,1.4872e+05,4.5536e+06
-121.17,41.052,1.4953e+05,4.5529e+06
-121.16,41.042,1.5032e+05,4.5518e+06
-121.14,41.027,1.5192e+05,4.55e+06
-121.14,41.023,1.519e+05,4.5496e+06
NaN,NaN,NaN,NaN
-121.34,41.06,1.3528e+05,4.5545e+06
-121.33,41.056,1.361e+05,4.554e+06
NaN,NaN,NaN,NaN
-121.57,41.045,1.1586e+05,4.5538e+06
-121.57,41.037,1.1581e+05,4.5529e+06
-121.56,41.024,1.1658e+05,4.5514e+06
-121.56,41.018,1.1654e+05,4.5508e+06
-121.55,41.016,1.1737e+05,4.5505e+06
NaN,NaN,NaN,NaN
-121.31,41.047,1.3773e+05,4.5529e+06
-121.31,41.044,1.3772e+05,4.5526e+06
-121.29,41.036,1.3935e+05,4.5516e+06
-121.29,41.031,1.3933e+05,4.5511e+06
-121.28,41.023,1.4012e+05,4.5501e+06
-121.28,41.015,1.4008e+05,4.5493e+06
-121.27,41.001,1.4085e+05,4.5477e+06
-121.27,40.994,1.4081e+05,4.5469e+06
-121.27,40.986,1.4076e+05,4.546e+06
-121.27,40.981,1.4074e+05,4.5454e+06
NaN,NaN,NaN,NaN
-121.5,41.044,1.2174e+05,4.5534e+06
-121.49,41.041,1.2256e+05,4.553e+06
-121.49,41.041,1.2256e+05,4.553e+06
NaN,NaN,NaN,NaN
-121.06,41.048,1.5876e+05,4.552e+06
-121.06,41.047,1.5875e+05,4.5519e+06
-121.06,41.046,1.5875e+05,4.5518e+06
-121.06,41.046,1.5875e+05,4.5518e+06
NaN,NaN,NaN,NaN
-121.06,41.048,1.5876e+05,4.552e+06
-121.06,41.046,1.5875e+05,4.5518e+06
NaN,NaN,NaN,NaN
-121.06,41.044,1.5874e+05,4.5516e+06
-121.06,41.042,1.5872e+05,4.5514e+06
-121.05,41.039,1.5955e+05,4.551e+06
-121.05,41.036,1.5953e+05,4.5507e+06
NaN,NaN,NaN,NaN
-121.48,41.039,1.2339e+05,4.5528e+06
-121.47,41.033,1.242e+05,4.5521e+06
-121.47,41.032,1.2419e+05,4.5519e+06
NaN,NaN,NaN,NaN
-121.49,41.031,1.2251e+05,4.5519e+06
-121.48,41.022,1.233e+05,4.5509e+06
-121.47,41.008,1.2406e+05,4.5493e+06
-121.46,40.999,1.2485e+05,4.5482e+06
-121.46,40.986,1.2477e+05,4.5468e+06
NaN,NaN,NaN,NaN
-121.47,41.029,1.2418e+05,4.5516e+06
-121.46,41.024,1.2499e+05,4.551e+06
-121.46,41.02,1.2497e+05,4.5506e+06
NaN,NaN,NaN,NaN
-121.05,41.032,1.5951e+05,4.5502e+06
-121.05,41.021,1.5946e+05,4.549e+06
NaN,NaN,NaN,NaN
-121.1,41.029,1.5529e+05,4.5501e+06
-121.1,41.026,1.5528e+05,4.5497e+06
-121.09,41.021,1.5609e+05,4.5492e+06
-121.09,41.02,1.5609e+05,4.549e+06
NaN,NaN,NaN,NaN
-121.39,41.024,1.3088e+05,4.5507e+06
-121.38,41.016,1.3167e+05,4.5498e+06
-121.37,41.004,1.3245e+05,4.5484e+06
-121.37,40.99,1.3237e+05,4.5469e+06
-121.36,40.981,1.3316e+05,4.5458e+06
-121.35,40.957,1.3387e+05,4.5431e+06
-121.34,40.949,1.3467e+05,4.5422e+06
-121.34,40.941,1.3462e+05,4.5413e+06
-121.34,40.928,1.3455e+05,4.5398e+06
-121.34,40.917,1.3449e+05,4.5386e+06
-121.34,40.911,1.3446e+05,4.538e+06
-121.34,40.907,1.3444e+05,4.5375e+06
NaN,NaN,NaN,NaN
-121.54,41.021,1.1824e+05,4.551e+06
-121.52,41.002,1.1982e+05,4.5488e+06
-121.5,40.99,1.2143e+05,4.5474e+06
-121.5,40.979,1.2137e+05,4.5462e+06
-121.49,40.971,1.2216e+05,4.5453e+06
-121.48,40.963,1.2296e+05,4.5443e+06
-121.48,40.949,1.2288e+05,4.5428e+06
-121.47,40.941,1.2368e+05,4.5418e+06
-121.46,40.937,1.245e+05,4.5414e+06
-121.46,40.936,1.2449e+05,4.5412e+06
NaN,NaN,NaN,NaN
-121.55,41.019,1.1739e+05,4.5508e+06
-121.54,41.01,1.1818e+05,4.5498e+06
-121.53,41.001,1.1897e+05,4.5488e+06
-121.52,40.992,1.1976e+05,4.5477e+06
-121.52,40.99,1.1975e+05,4.5475e+06
NaN,NaN,NaN,NaN
-121.45,41.016,1.2579e+05,4.5501e+06
-121.45,41.008,1.2574e+05,4.5492e+06
-121.45,41.003,1.2571e+05,4.5486e+06
-121.44,40.998,1.2653e+05,4.548e+06
-121.43,40.998,1.2737e+05,4.548e+06
NaN,NaN,NaN,NaN
-121.09,41.02,1.5609e+05,4.549e+06
-121.09,41.013,1.5605e+05,4.5483e+06
-121.09,41.011,1.5604e+05,4.548e+06
NaN,NaN,NaN,NaN
-121.05,41.019,1.5945e+05,4.5488e+06
-121.05,41.011,1.5941e+05,4.5479e+06
-121.05,41.007,1.5939e+05,4.5474e+06
NaN,NaN,NaN,NaN
-121.56,41.01,1.165e+05,4.5499e+06
-121.56,41.007,1.1648e+05,4.5496e+06
-121.55,40.997,1.1726e+05,4.5484e+06
-121.54,40.989,1.1806e+05,4.5475e+06
-121.54,40.977,1.1799e+05,4.5461e+06
NaN,NaN,NaN,NaN
-121.62,40.993,1.1135e+05,4.5483e+06
-121.62,40.988,1.1132e+05,4.5477e+06
-121.62,40.983,1.1129e+05,4.5472e+06
NaN,NaN,NaN,NaN
-121.6,40.993,1.1303e+05,4.5482e+06
-121.6,40.987,1.13e+05,4.5475e+06
NaN,NaN,NaN,NaN
-121.56,40.993,1.164e+05,4.548e+06
-121.55,40.981,1.1717e+05,4.5466e+06
-121.55,40.973,1.1713e+05,4.5457e+06
NaN,NaN,NaN,NaN
-121.23,40.992,1.4416e+05,4.5465e+06
-121.23,40.991,1.4416e+05,4.5464e+06
-121.23,40.979,1.4409e+05,4.545e+06
-121.23,40.971,1.4405e+05,4.5442e+06
-121.22,40.962,1.4484e+05,4.5431e+06
NaN,NaN,NaN,NaN
-121.22,40.991,1.45e+05,4.5463e+06
-121.22,40.981,1.4494e+05,4.5452e+06
-121.21,40.969,1.4572e+05,4.5439e+06
NaN,NaN,NaN,NaN
-121.59,40.984,1.1382e+05,4.5471e+06
-121.59,40.974,1.1376e+05,4.546e+06
NaN,NaN,NaN,NaN
-121.43,40.986,1.273e+05,4.5467e+06
-121.43,40.974,1.2723e+05,4.5453e+06
-121.43,40.962,1.2716e+05,4.544e+06
-121.43,40.954,1.2712e+05,4.5431e+06
-121.43,40.944,1.2706e+05,4.542e+06
-121.42,40.931,1.2783e+05,4.5405e+06
NaN,NaN,NaN,NaN
-120.38,40.994,2.1569e+05,4.5436e+06
-120.37,40.993,2.1652e+05,4.5435e+06
NaN,NaN,NaN,NaN
-120.38,40.994,2.1569e+05,4.5436e+06
-120.38,40.993,2.1568e+05,4.5435e+06
-120.38,40.992,2.1568e+05,4.5434e+06
NaN,NaN,NaN,NaN
-120.37,40.993,2.1652e+05,4.5435e+06
-120.37,40.991,2.1652e+05,4.5432e+06
-120.36,40.987,2.1734e+05,4.5428e+06
-120.35,40.978,2.1814e+05,4.5417e+06
NaN,NaN,NaN,NaN
-120.38,40.992,2.1568e+05,4.5434e+06
-120.38,40.99,2.1567e+05,4.5432e+06
-120.37,40.984,2.1649e+05,4.5425e+06
NaN,NaN,NaN,NaN
-121.88,40.977,89372,4.5477e+06
-121.87,40.97,90170,4.5469e+06
NaN,NaN,NaN,NaN
-121.62,40.98,1.1127e+05,4.5468e+06
-121.61,40.971,1.1206e+05,4.5458e+06
NaN,NaN,NaN,NaN
-121.46,40.981,1.2475e+05,4.5462e+06
-121.45,40.976,1.2556e+05,4.5456e+06
-121.45,40.972,1.2554e+05,4.5452e+06
NaN,NaN,NaN,NaN
-121.64,40.978,1.0958e+05,4.5467e+06
-121.64,40.972,1.0954e+05,4.546e+06
-121.64,40.961,1.0948e+05,4.5448e+06
NaN,NaN,NaN,NaN
-121.27,40.981,1.4074e+05,4.5454e+06
-121.27,40.98,1.4073e+05,4.5453e+06
-121.26,40.971,1.4152e+05,4.5443e+06
-121.26,40.968,1.4151e+05,4.544e+06
-121.25,40.953,1.4227e+05,4.5422e+06
-121.24,40.946,1.4307e+05,4.5414e+06
-121.24,40.942,1.4305e+05,4.541e+06
-121.22,40.931,1.4468e+05,4.5397e+06
-121.21,40.919,1.4545e+05,4.5383e+06
-121.18,40.896,1.4786e+05,4.5356e+06
NaN,NaN,NaN,NaN
-121.86,40.967,90993,4.5465e+06
-121.85,40.959,91786,4.5455e+06
NaN,NaN,NaN,NaN
-121.58,40.971,1.1459e+05,4.5456e+06
-121.57,40.953,1.1533e+05,4.5436e+06
-121.56,40.941,1.161e+05,4.5422e+06
-121.56,40.937,1.1607e+05,4.5418e+06
NaN,NaN,NaN,NaN
-120.37,40.98,2.1647e+05,4.542e+06
-120.36,40.97,2.1727e+05,4.5409e+06
NaN,NaN,NaN,NaN
-121.55,40.968,1.171e+05,4.5452e+06
-121.54,40.966,1.1793e+05,4.5449e+06
-121.54,40.954,1.1786e+05,4.5436e+06
-121.53,40.938,1.1861e+05,4.5418e+06
-121.53,40.929,1.1855e+05,4.5408e+06
NaN,NaN,NaN,NaN
-121.53,40.969,1.1879e+05,4.5452e+06
-121.53,40.959,1.1873e+05,4.5441e+06
-121.52,40.947,1.195e+05,4.5427e+06
-121.51,40.932,1.2026e+05,4.541e+06
NaN,NaN,NaN,NaN
-121.45,40.967,1.2551e+05,4.5446e+06
-121.44,40.959,1.263e+05,4.5437e+06
-121.44,40.959,1.263e+05,4.5437e+06
NaN,NaN,NaN,NaN
-120.35,40.975,2.1813e+05,4.5414e+06
-120.34,40.965,2.1893e+05,4.5402e+06
NaN,NaN,NaN,NaN
-121.31,40.968,1.373e+05,4.5442e+06
-121.31,40.962,1.3727e+05,4.5435e+06
-121.31,40.952,1.3721e+05,4.5424e+06
-121.31,40.945,1.3717e+05,4.5416e+06
-121.3,40.931,1.3794e+05,4.54e+06
-121.29,40.924,1.3874e+05,4.5392e+06
-121.3,40.922,1.3789e+05,4.539e+06
-121.29,40.913,1.3868e+05,4.538e+06
-121.29,40.905,1.3864e+05,4.5371e+06
-121.29,40.902,1.3862e+05,4.5367e+06
NaN,NaN,NaN,NaN
-121.32,40.967,1.3645e+05,4.5441e+06
-121.32,40.963,1.3643e+05,4.5436e+06
-121.31,40.961,1.3726e+05,4.5434e+06
NaN,NaN,NaN,NaN
-121.51,40.964,1.2044e+05,4.5446e+06
-121.51,40.956,1.2039e+05,4.5437e+06
-121.5,40.94,1.2114e+05,4.5419e+06
-121.5,40.93,1.2109e+05,4.5407e+06
-121.5,40.923,1.2105e+05,4.54e+06
-121.49,40.912,1.2183e+05,4.5387e+06
-121.49,40.907,1.218e+05,4.5381e+06
NaN,NaN,NaN,NaN
-121.27,40.967,1.4066e+05,4.5439e+06
-121.27,40.965,1.4065e+05,4.5437e+06
-121.26,40.955,1.4144e+05,4.5425e+06
NaN,NaN,NaN,NaN
-121.27,40.967,1.4066e+05,4.5439e+06
-121.27,40.965,1.4065e+05,4.5437e+06
-121.27,40.952,1.4058e+05,4.5422e+06
-121.27,40.948,1.4056e+05,4.5418e+06
-121.27,40.947,1.4055e+05,4.5417e+06
NaN,NaN,NaN,NaN
-121.85,40.956,91767,4.5452e+06
-121.83,40.942,93365,4.5436e+06
-121.82,40.933,94152,4.5425e+06
-121.81,40.927,94958,4.5418e+06
-121.81,40.919,94909,4.5409e+06
-121.79,40.909,96533,4.5397e+06
-121.79,40.907,96520,4.5395e+06
NaN,NaN,NaN,NaN
-121.63,40.955,1.1028e+05,4.5441e+06
-121.63,40.952,1.1027e+05,4.5438e+06
-121.63,40.944,1.1022e+05,4.5429e+06
-121.62,40.941,1.1104e+05,4.5425e+06
-121.62,40.935,1.1101e+05,4.5418e+06
NaN,NaN,NaN,NaN
-120.36,40.965,2.1725e+05,4.5403e+06
-120.36,40.956,2.1721e+05,4.5393e+06
NaN,NaN,NaN,NaN
-120.34,40.961,2.1891e+05,4.5398e+06
-120.34,40.957,2.189e+05,4.5394e+06
-120.33,40.952,2.1972e+05,4.5388e+06
NaN,NaN,NaN,NaN
-121.61,40.948,1.1193e+05,4.5432e+06
-121.6,40.94,1.1272e+05,4.5423e+06
-121.59,40.94,1.1357e+05,4.5423e+06
NaN,NaN,NaN,NaN
-121.44,40.946,1.2623e+05,4.5423e+06
-121.44,40.933,1.2616e+05,4.5408e+06
NaN,NaN,NaN,NaN
-120.35,40.951,2.1803e+05,4.5387e+06
-120.35,40.941,2.1799e+05,4.5376e+06
NaN,NaN,NaN,NaN
-121.59,40.94,1.1357e+05,4.5423e+06
-121.59,40.933,1.1352e+05,4.5415e+06
NaN,NaN,NaN,NaN
-120.33,40.949,2.197e+05,4.5384e+06
-120.33,40.947,2.197e+05,4.5382e+06
-120.31,40.938,2.2134e+05,4.5372e+06
-120.29,40.926,2.2297e+05,4.5358e+06
NaN,NaN,NaN,NaN
-121.46,40.936,1.2449e+05,4.5412e+06
-121.46,40.921,1.2441e+05,4.5396e+06
-121.46,40.915,1.2437e+05,4.5389e+06
-121.46,40.91,1.2434e+05,4.5384e+06
-121.45,40.899,1.2512e+05,4.5371e+06
-121.44,40.889,1.2591e+05,4.5359e+06
-121.44,40.875,1.2583e+05,4.5344e+06
-121.44,40.871,1.2581e+05,4.5339e+06
-121.44,40.856,1.2572e+05,4.5323e+06
-121.44,40.845,1.2566e+05,4.531e+06
-121.44,40.84,1.2563e+05,4.5305e+06
-121.44,40.838,1.2562e+05,4.5303e+06
NaN,NaN,NaN,NaN
-121.35,40.932,1.3373e+05,4.5403e+06
-121.35,40.92,1.3367e+05,4.539e+06
-121.35,40.911,1.3362e+05,4.538e+06
-121.35,40.894,1.3352e+05,4.5361e+06
-121.35,40.889,1.3349e+05,4.5356e+06
-121.35,40.883,1.3346e+05,4.5349e+06
NaN,NaN,NaN,NaN
-121.62,40.927,1.1096e+05,4.5409e+06
-121.62,40.925,1.1095e+05,4.5407e+06
-121.62,40.904,1.1083e+05,4.5384e+06
-121.62,40.897,1.1079e+05,4.5376e+06
-121.62,40.895,1.1077e+05,4.5374e+06
-121.62,40.881,1.1069e+05,4.5358e+06
NaN,NaN,NaN,NaN
-121.88,40.922,89030,4.5416e+06
-121.88,40.915,88987,4.5408e+06
NaN,NaN,NaN,NaN
-121.55,40.927,1.1686e+05,4.5406e+06
-121.55,40.924,1.1684e+05,4.5403e+06
-121.54,40.917,1.1764e+05,4.5395e+06
NaN,NaN,NaN,NaN
-121.44,40.928,1.2613e+05,4.5403e+06
-121.44,40.92,1.2608e+05,4.5394e+06
-121.44,40.918,1.2607e+05,4.5392e+06
NaN,NaN,NaN,NaN
-120.35,40.936,2.1796e+05,4.5371e+06
-120.34,40.926,2.1876e+05,4.5359e+06
NaN,NaN,NaN,NaN
-121.53,40.925,1.1853e+05,4.5403e+06
-121.52,40.916,1.1932e+05,4.5393e+06
NaN,NaN,NaN,NaN
-121.72,40.914,1.0246e+05,4.5399e+06
-121.72,40.897,1.0236e+05,4.5381e+06
-121.72,40.892,1.0233e+05,4.5375e+06
NaN,NaN,NaN,NaN
-121.88,40.911,88962,4.5404e+06
-121.87,40.905,89767,4.5396e+06
-121.87,40.902,89748,4.5393e+06
NaN,NaN,NaN,NaN
-120.34,40.922,2.1875e+05,4.5355e+06
-120.34,40.913,2.1871e+05,4.5345e+06
-120.34,40.911,2.187e+05,4.5342e+06
NaN,NaN,NaN,NaN
-121.52,40.912,1.193e+05,4.5388e+06
-121.51,40.907,1.2011e+05,4.5382e+06
NaN,NaN,NaN,NaN
-121.44,40.913,1.2604e+05,4.5386e+06
-121.43,40.905,1.2684e+05,4.5377e+06
-121.43,40.904,1.2684e+05,4.5376e+06
NaN,NaN,NaN,NaN
-121.79,40.907,96520,4.5395e+06
-121.79,40.904,96502,4.5392e+06
-121.78,40.898,97308,4.5384e+06
-121.78,40.894,97284,4.538e+06
NaN,NaN,NaN,NaN
-121.68,40.906,1.0578e+05,4.5389e+06
-121.68,40.9,1.0575e+05,4.5382e+06
-121.68,40.898,1.0574e+05,4.538e+06
NaN,NaN,NaN,NaN
-121.68,40.899,1.0574e+05,4.5381e+06
-121.68,40.895,1.0572e+05,4.5377e+06
-121.68,40.881,1.0563e+05,4.5361e+06
-121.68,40.876,1.056e+05,4.5355e+06
NaN,NaN,NaN,NaN
-121.52,40.9,1.1923e+05,4.5375e+06
-121.51,40.89,1.2002e+05,4.5363e+06
-121.51,40.885,1.1999e+05,4.5358e+06
-121.51,40.883,1.1998e+05,4.5356e+06
NaN,NaN,NaN,NaN
-121.68,40.898,1.0574e+05,4.538e+06
-121.67,40.882,1.0648e+05,4.5362e+06
-121.67,40.88,1.0647e+05,4.5359e+06
NaN,NaN,NaN,NaN
-121.43,40.899,1.2681e+05,4.537e+06
-121.42,40.889,1.2759e+05,4.5358e+06
NaN,NaN,NaN,NaN
-121.72,40.888,1.023e+05,4.5371e+06
-121.71,40.879,1.0309e+05,4.536e+06
NaN,NaN,NaN,NaN
-121.42,40.885,1.2757e+05,4.5354e+06
-121.41,40.88,1.2839e+05,4.5348e+06
-121.41,40.871,1.2834e+05,4.5338e+06
NaN,NaN,NaN,NaN
-121.63,40.881,1.0985e+05,4.5359e+06
-121.63,40.87,1.0978e+05,4.5347e+06
-121.63,40.838,1.096e+05,4.5311e+06
NaN,NaN,NaN,NaN
-121.03,40.874,1.6039e+05,4.5326e+06
-121.02,40.867,1.6119e+05,4.5318e+06
-121.01,40.859,1.62e+05,4.5308e+06
NaN,NaN,NaN,NaN
-121.06,40.872,1.5785e+05,4.5325e+06
-121.05,40.861,1.5863e+05,4.5312e+06
NaN,NaN,NaN,NaN
-121.58,40.861,1.1395e+05,4.5334e+06
-121.58,40.855,1.1391e+05,4.5328e+06
-121.58,40.839,1.1382e+05,4.531e+06
-121.58,40.829,1.1376e+05,4.5299e+06
-121.57,40.819,1.1455e+05,4.5287e+06
NaN,NaN,NaN,NaN
-121.47,40.855,1.2319e+05,4.5323e+06
-121.47,40.848,1.2315e+05,4.5315e+06
-121.47,40.841,1.2311e+05,4.5307e+06
-121.47,40.839,1.231e+05,4.5305e+06
-121.47,40.832,1.2306e+05,4.5297e+06
-121.47,40.825,1.2302e+05,4.529e+06
-121.45,40.815,1.2465e+05,4.5278e+06
-121.45,40.805,1.2459e+05,4.5266e+06
-121.44,40.797,1.2539e+05,4.5257e+06
-121.44,40.793,1.2537e+05,4.5253e+06
-121.44,40.779,1.2529e+05,4.5237e+06
NaN,NaN,NaN,NaN
-121.09,40.855,1.5523e+05,4.5307e+06
-121.08,40.846,1.5603e+05,4.5297e+06
-121.06,40.831,1.5764e+05,4.5279e+06
-121.06,40.828,1.5762e+05,4.5276e+06
-121.05,40.823,1.5844e+05,4.527e+06
NaN,NaN,NaN,NaN
-121.07,40.852,1.569e+05,4.5303e+06
-121.06,40.845,1.5771e+05,4.5295e+06
-121.04,40.831,1.5932e+05,4.5279e+06
-121.03,40.823,1.6012e+05,4.5269e+06
NaN,NaN,NaN,NaN
-121.73,40.841,1.0118e+05,4.5319e+06
-121.73,40.837,1.0116e+05,4.5314e+06
NaN,NaN,NaN,NaN
-121.55,40.84,1.1636e+05,4.531e+06
-121.55,40.832,1.1631e+05,4.5301e+06
NaN,NaN,NaN,NaN
-121.73,40.837,1.0116e+05,4.5314e+06
-121.72,40.837,1.02e+05,4.5314e+06
NaN,NaN,NaN,NaN
-121.73,40.837,1.0116e+05,4.5314e+06
-121.73,40.824,1.0108e+05,4.53e+06
-121.73,40.819,1.0105e+05,4.5294e+06
-121.73,40.804,1.0096e+05,4.5278e+06
-121.73,40.796,1.0091e+05,4.5269e+06
-121.73,40.781,1.0082e+05,4.5252e+06
NaN,NaN,NaN,NaN
-121.63,40.838,1.096e+05,4.5311e+06
-121.62,40.838,1.1044e+05,4.5311e+06
-121.62,40.831,1.104e+05,4.5303e+06
-121.6,40.81,1.1196e+05,4.5279e+06
-121.6,40.803,1.1192e+05,4.5271e+06
NaN,NaN,NaN,NaN
-121.63,40.838,1.096e+05,4.5311e+06
-121.63,40.837,1.0959e+05,4.531e+06
-121.63,40.834,1.0957e+05,4.5307e+06
NaN,NaN,NaN,NaN
-121.03,40.843,1.6023e+05,4.5292e+06
-121.02,40.834,1.6102e+05,4.5281e+06
-121.01,40.824,1.6182e+05,4.527e+06
-120.99,40.804,1.634e+05,4.5247e+06
-120.98,40.796,1.6421e+05,4.5237e+06
NaN,NaN,NaN,NaN
-121.44,40.838,1.2562e+05,4.5303e+06
-121.43,40.837,1.2646e+05,4.5301e+06
-121.43,40.835,1.2645e+05,4.5299e+06
NaN,NaN,NaN,NaN
-121.44,40.838,1.2562e+05,4.5303e+06
-121.44,40.837,1.2562e+05,4.5302e+06
-121.44,40.821,1.2553e+05,4.5284e+06
NaN,NaN,NaN,NaN
-121.42,40.833,1.2728e+05,4.5296e+06
-121.42,40.826,1.2724e+05,4.5289e+06
-121.43,40.817,1.2635e+05,4.5279e+06
-121.43,40.815,1.2634e+05,4.5277e+06
NaN,NaN,NaN,NaN
-121.55,40.828,1.1629e+05,4.5296e+06
-121.55,40.817,1.1622e+05,4.5284e+06
NaN,NaN,NaN,NaN
-121.6,40.826,1.1206e+05,4.5296e+06
-121.59,40.814,1.1283e+05,4.5283e+06
-121.58,40.805,1.1362e+05,4.5272e+06
NaN,NaN,NaN,NaN
-121.34,40.818,1.3395e+05,4.5276e+06
-121.34,40.809,1.339e+05,4.5266e+06
NaN,NaN,NaN,NaN
-121.43,40.815,1.2634e+05,4.5277e+06
-121.43,40.813,1.2632e+05,4.5275e+06
-121.42,40.804,1.2712e+05,4.5264e+06
-121.42,40.791,1.2704e+05,4.525e+06
-121.41,40.772,1.2778e+05,4.5228e+06
-121.41,40.77,1.2777e+05,4.5226e+06
-121.41,40.761,1.2772e+05,4.5216e+06
NaN,NaN,NaN,NaN
-121.55,40.812,1.1619e+05,4.5279e+06
-121.55,40.803,1.1614e+05,4.5269e+06
-121.54,40.79,1.1691e+05,4.5254e+06
-121.54,40.783,1.1687e+05,4.5246e+06
-121.54,40.777,1.1684e+05,4.5239e+06
-121.54,40.773,1.1681e+05,4.5235e+06
-121.53,40.767,1.1762e+05,4.5228e+06
-121.53,40.761,1.1759e+05,4.5221e+06
-121.52,40.758,1.1842e+05,4.5217e+06
-121.52,40.751,1.1838e+05,4.521e+06
-121.52,40.743,1.1833e+05,4.5201e+06
-121.52,40.739,1.1831e+05,4.5196e+06
-121.52,40.736,1.1829e+05,4.5193e+06
-121.52,40.728,1.1824e+05,4.5184e+06
-121.52,40.725,1.1823e+05,4.5181e+06
-121.52,40.712,1.1815e+05,4.5166e+06
-121.52,40.711,1.1815e+05,4.5165e+06
NaN,NaN,NaN,NaN
-120.42,40.819,2.1156e+05,4.5243e+06
-120.41,40.807,2.1235e+05,4.5229e+06
-120.4,40.799,2.1316e+05,4.522e+06
-120.38,40.775,2.1475e+05,4.5193e+06
-120.37,40.766,2.1555e+05,4.5182e+06
-120.37,40.758,2.1552e+05,4.5174e+06
NaN,NaN,NaN,NaN
-120.63,40.816,1.9383e+05,4.5247e+06
-120.62,40.808,1.9464e+05,4.5238e+06
-120.62,40.804,1.9462e+05,4.5233e+06
-120.62,40.801,1.9461e+05,4.523e+06
NaN,NaN,NaN,NaN
-121.37,40.809,1.3136e+05,4.5268e+06
-121.36,40.805,1.3219e+05,4.5263e+06
NaN,NaN,NaN,NaN
-121.34,40.805,1.3387e+05,4.5262e+06
-121.35,40.798,1.3299e+05,4.5254e+06
NaN,NaN,NaN,NaN
-120.54,40.812,2.0141e+05,4.5239e+06
-120.54,40.803,2.0137e+05,4.5229e+06
NaN,NaN,NaN,NaN
-121.36,40.8,1.3216e+05,4.5257e+06
-121.36,40.791,1.3211e+05,4.5247e+06
NaN,NaN,NaN,NaN
-120.62,40.801,1.9461e+05,4.523e+06
-120.62,40.8,1.946e+05,4.5229e+06
-120.61,40.792,1.9541e+05,4.5219e+06
-120.59,40.776,1.9703e+05,4.5201e+06
-120.58,40.767,1.9783e+05,4.5191e+06
-120.57,40.756,1.9862e+05,4.5178e+06
-120.57,40.754,1.9861e+05,4.5176e+06
NaN,NaN,NaN,NaN
-120.54,40.799,2.0135e+05,4.5225e+06
-120.55,40.786,2.0045e+05,4.5211e+06
-120.55,40.785,2.0044e+05,4.521e+06
-120.55,40.782,2.0043e+05,4.5206e+06
-120.56,40.768,1.9952e+05,4.5191e+06
NaN,NaN,NaN,NaN
-121.35,40.786,1.3293e+05,4.5241e+06
-121.35,40.781,1.329e+05,4.5236e+06
NaN,NaN,NaN,NaN
-121.05,40.787,1.5825e+05,4.523e+06
-121.04,40.776,1.5904e+05,4.5217e+06
-121.03,40.765,1.5983e+05,4.5205e+06
-121.03,40.753,1.5977e+05,4.5192e+06
NaN,NaN,NaN,NaN
-121.41,40.777,1.2781e+05,4.5234e+06
-121.4,40.766,1.2859e+05,4.5221e+06
-121.4,40.764,1.2858e+05,4.5219e+06
-121.4,40.759,1.2855e+05,4.5213e+06
-121.39,40.756,1.2938e+05,4.521e+06
NaN,NaN,NaN,NaN
-121.35,40.775,1.3286e+05,4.5229e+06
-121.35,40.768,1.3283e+05,4.5221e+06
NaN,NaN,NaN,NaN
-121.34,40.764,1.3365e+05,4.5216e+06
-121.34,40.756,1.336e+05,4.5207e+06
-121.34,40.754,1.3359e+05,4.5205e+06
NaN,NaN,NaN,NaN
-121.58,40.757,1.1334e+05,4.5219e+06
-121.57,40.739,1.1408e+05,4.5198e+06
